,Horsepower,Extra propeller,Retractable Landing gear,Empty Weight (lb),Payload Weight (lb),Fuel Load (lb)(Enough for 40 min),Total Weight (lb),Wing 1 Semi-Length,Wing 1 Lat Arm,Wing 1 Root Chord,Wing 1 Tip Chord,Sweep,Long Arm,Wing Area,Aspect Ratio,Wing Loading,Power Loading,Score
350,400,0,1,1620.28,5300,300,7220.28,55,2,2.0,2.6,0,13,252.99999999999997,47.82608695652174,28.538656126482216,18.0507,93103.13996667907
351,400,1,1,1576.2800000000004,5300,300,7176.280000000001,50,2,2.6,2.3,0,13,245.00000000000003,40.816326530612244,29.290938775510202,17.940700000000003,93099.00751000417
352,425,1,1,1580.2800000000004,5600,300,7480.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,33.92417233560091,17.600658823529415,93098.76373397654
353,425,1,0,1560.2800000000004,5600,300,7460.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,93098.76373397654
354,425,0,0,1540.2800000000004,5600,300,7440.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,33.742766439909296,17.50654117647059,93098.76373397654
355,450,1,0,1956.2800000000004,5600,300,7856.280000000001,50,2,2.6,2.3,0,13,245.00000000000003,40.816326530612244,32.06644897959183,17.4584,93071.08423695274
356,450,1,1,1976.2800000000004,5600,300,7876.280000000001,50,2,2.6,2.3,0,13,245.00000000000003,40.816326530612244,32.14808163265306,17.502844444444445,93071.08423695274
357,450,0,1,2020.28,5600,300,7920.28,55,2,2.3,2.3,0,13,252.99999999999997,47.82608695652174,31.30545454545455,17.60062222222222,93062.18687207882
358,425,1,0,1756.2800000000004,5600,300,7656.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,31.250122448979592,18.014776470588238,93059.18900047336
359,425,0,0,1976.2800000000002,5300,300,7576.280000000001,50,2,2.6,2.9,0,13,275.0,36.36363636363637,27.550109090909093,17.826541176470588,93022.68998698772
360,425,1,1,1256.2800000000002,5900,300,7456.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,41.42377777777778,17.54418823529412,93016.46753776845
361,450,0,0,1740.2800000000004,5900,300,7940.280000000001,45,2,2.3,2.6,0,13,220.50000000000003,36.73469387755102,36.01034013605442,17.64506666666667,92993.56852845407
362,450,0,0,1696.2800000000002,5900,300,7896.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,36.72688372093024,17.54728888888889,92988.78804074464
363,450,0,1,1716.2800000000002,5900,300,7916.280000000001,50,2,2.3,2.0,0,13,215.0,46.51162790697675,36.819906976744186,17.591733333333334,92988.78804074464
364,450,0,1,1716.2800000000002,5900,300,7916.280000000001,50,2,2.3,2.0,0,13,215.0,46.51162790697675,36.819906976744186,17.591733333333334,92988.78804074464
365,450,1,0,1716.2800000000002,5900,300,7916.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,36.819906976744186,17.591733333333334,92988.78804074464
366,400,0,1,1316.2800000000002,5600,300,7216.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,33.564093023255815,18.0407,92982.27980355477
367,400,0,1,1316.2800000000002,5600,300,7216.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,33.564093023255815,18.0407,92982.27980355477
368,400,1,0,1316.2800000000002,5600,300,7216.280000000001,50,2,2.3,2.0,0,13,215.0,46.51162790697675,33.564093023255815,18.0407,92982.27980355477
369,400,0,0,1296.2800000000002,5600,300,7196.280000000001,50,2,2.3,2.0,0,13,215.0,46.51162790697675,33.47106976744186,17.9907,92982.27980355477
370,400,0,0,1296.2800000000002,5600,300,7196.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,33.47106976744186,17.9907,92982.27980355477
371,400,0,1,1792.2800000000002,5900,300,7992.280000000001,45,2,2.3,3.8,0,13,274.5,29.508196721311478,29.11577413479053,19.980700000000002,92971.6590313125
372,425,1,0,1992.2800000000002,5600,300,7892.280000000001,45,2,2.0,4.1,0,13,274.5,29.508196721311478,28.75147540983607,18.570070588235296,92971.6590313125
373,425,0,0,1972.2800000000002,5600,300,7872.280000000001,45,2,2.0,4.1,0,13,274.5,29.508196721311478,28.678615664845175,18.523011764705885,92971.6590313125
374,425,1,0,1992.2800000000002,5600,300,7892.280000000001,45,2,2.3,3.8,0,13,274.5,29.508196721311478,28.75147540983607,18.570070588235296,92971.6590313125
375,400,0,0,1772.2800000000002,5900,300,7972.280000000001,45,2,2.6,3.5,0,13,274.5,29.508196721311478,29.042914389799638,19.9307,92971.6590313125
376,425,0,0,1972.2800000000002,5600,300,7872.280000000001,45,2,3.2,2.9,0,13,274.5,29.508196721311478,28.678615664845175,18.523011764705885,92961.85850527082
377,425,0,0,1976.2800000000002,5300,300,7576.280000000001,50,2,3.5,2.0,0,13,275.0,36.36363636363637,27.550109090909093,17.826541176470588,92938.23033011118
378,450,1,1,2096.28,5600,300,7996.280000000001,50,2,2.0,3.2,0,13,260.0,38.46153846153846,30.75492307692308,17.76951111111111,92927.389982765
379,450,0,1,2076.28,5600,300,7976.280000000001,50,2,2.0,3.2,0,13,260.0,38.46153846153846,30.678,17.725066666666667,92927.389982765
380,450,1,1,2096.28,5600,300,7996.280000000001,50,2,2.0,3.2,0,13,260.0,38.46153846153846,30.75492307692308,17.76951111111111,92927.389982765
381,450,1,0,1652.28,5900,300,7852.28,45,2,2.0,2.6,0,13,206.99999999999997,39.130434782608695,37.933719806763285,17.44951111111111,92881.42390152504
382,400,1,1,1272.28,5600,300,7172.28,45,2,2.6,2.0,0,13,206.99999999999997,39.130434782608695,34.64869565217391,17.930699999999998,92873.88470411793
383,425,1,0,1668.28,5600,300,7568.28,45,2,2.9,2.3,0,13,233.99999999999997,34.61538461538462,32.34307692307693,17.807717647058823,92864.37085805714
384,425,0,0,1756.2800000000002,5600,300,7656.280000000001,45,2,2.6,2.9,0,13,247.5,32.72727272727273,30.93446464646465,18.014776470588238,92846.06505591869
385,450,1,0,1652.28,5900,300,7852.28,45,2,2.6,2.0,0,13,206.99999999999997,39.130434782608695,37.933719806763285,17.44951111111111,92845.96143106649
386,425,0,1,1668.28,5600,300,7568.28,45,2,2.3,2.9,0,13,233.99999999999997,34.61538461538462,32.34307692307693,17.807717647058823,92834.06619458713
387,450,1,1,1672.28,5900,300,7872.28,45,2,2.3,2.3,0,13,206.99999999999997,39.130434782608695,38.03033816425121,17.493955555555555,92833.96256973491
388,450,1,1,1672.28,5900,300,7872.28,45,2,2.3,2.3,0,13,206.99999999999997,39.130434782608695,38.03033816425121,17.493955555555555,92833.96256973491
389,425,1,1,1688.2800000000002,5600,300,7588.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,32.428547008547014,17.854776470588238,92778.28814794318
390,425,1,0,1668.2800000000002,5600,300,7568.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,32.34307692307693,17.807717647058826,92778.28814794318
391,425,1,1,1688.2800000000002,5600,300,7588.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,32.428547008547014,17.854776470588238,92778.28814794318
392,400,1,0,1684.2800000000002,5300,300,7284.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,27.909118773946364,18.210700000000003,92769.58047606816
393,400,1,0,1684.2800000000002,5300,300,7284.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,27.909118773946364,18.210700000000003,92769.58047606816
394,425,0,1,1776.2800000000002,5600,300,7676.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,31.01527272727273,18.06183529411765,92762.08672919062
395,425,1,0,1776.2800000000002,5600,300,7676.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.01527272727273,18.06183529411765,92762.08672919062
396,425,1,0,1668.2800000000002,5900,300,7868.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,33.625128205128206,18.5136,92762.08672919062
397,425,1,1,1796.2800000000002,5900,300,7996.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,32.308202020202025,18.814776470588235,92762.08672919062
398,400,1,0,1576.2800000000002,5900,300,7776.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,31.419313131313135,19.440700000000003,92762.08672919062
399,400,1,1,1488.2800000000002,5900,300,7688.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,32.85589743589744,19.2207,92762.08672919062
400,425,1,1,1796.2800000000002,5900,300,7996.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,32.308202020202025,18.814776470588235,92762.08672919062
401,425,1,1,1796.2800000000002,5600,300,7696.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,31.09608080808081,18.10889411764706,92762.08672919062
402,400,0,1,1576.2800000000002,5900,300,7776.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.419313131313135,19.440700000000003,92762.08672919062
403,425,0,0,1756.2800000000002,5900,300,7956.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,32.14658585858586,18.720658823529412,92762.08672919062
404,425,0,1,1668.2800000000002,5900,300,7868.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,33.625128205128206,18.5136,92762.08672919062
405,400,0,0,1448.2800000000002,5900,300,7648.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,32.68495726495727,19.120700000000003,92762.08672919062
406,400,1,1,1596.2800000000002,5900,300,7796.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.500121212121215,19.4907,92762.08672919062
407,400,1,0,1576.2800000000002,5900,300,7776.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.419313131313135,19.440700000000003,92762.08672919062
408,400,1,0,1468.2800000000002,5900,300,7668.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,32.770427350427354,19.1707,92762.08672919062
409,400,1,0,1576.2800000000002,5900,300,7776.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.419313131313135,19.440700000000003,92762.08672919062
410,425,1,1,1796.2800000000002,5600,300,7696.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,31.09608080808081,18.10889411764706,92762.08672919062
411,400,1,1,1596.2800000000002,5900,300,7796.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,31.500121212121215,19.4907,92762.08672919062
412,400,0,0,1556.2800000000002,5600,300,7456.280000000001,45,2,2.3,3.2,0,13,247.5,32.72727272727273,30.12638383838384,18.640700000000002,92762.08672919062
413,400,1,0,1792.2800000000002,5600,300,7692.280000000001,45,2,2.0,4.1,0,13,274.5,29.508196721311478,28.022877959927143,19.230700000000002,92746.35363565452
414,400,1,0,1792.2800000000002,5600,300,7692.280000000001,45,2,2.6,3.5,0,13,274.5,29.508196721311478,28.022877959927143,19.230700000000002,92746.35363565452
415,400,1,1,1812.2800000000002,5600,300,7712.280000000001,45,2,2.6,3.5,0,13,274.5,29.508196721311478,28.095737704918037,19.280700000000003,92746.35363565452
416,400,0,0,1772.2800000000002,5600,300,7672.280000000001,45,2,3.2,2.9,0,13,274.5,29.508196721311478,27.95001821493625,19.1807,92736.57417561476
417,400,1,0,1792.2800000000002,5600,300,7692.280000000001,45,2,3.2,2.9,0,13,274.5,29.508196721311478,28.022877959927143,19.230700000000002,92736.57417561476
418,450,0,0,2064.28,5600,300,7964.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,30.51448275862069,17.698400000000003,92712.69677760077
419,450,0,0,2064.28,5600,300,7964.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,30.51448275862069,17.698400000000003,92712.69677760077
420,425,0,0,2064.28,5600,300,7964.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,27.84713286713287,18.739482352941177,92691.07585798157
421,400,0,0,1664.2800000000007,5300,300,7264.280000000001,45,2,2.6,3.2,0,13,261.00000000000006,31.034482758620687,27.832490421455937,18.160700000000002,92642.73897931783
422,400,1,0,1684.2800000000007,5300,300,7284.280000000001,45,2,2.6,3.2,0,13,261.00000000000006,31.034482758620687,27.909118773946357,18.210700000000003,92642.73897931783
423,400,0,0,1664.2800000000002,5300,300,7264.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,27.83249042145594,18.160700000000002,92642.73897931783
424,450,0,1,1760.2800000000004,5900,300,7960.280000000001,45,2,2.9,2.0,0,13,220.50000000000003,36.73469387755102,36.10104308390022,17.689511111111113,92611.56855514711
425,425,0,0,1864.2800000000002,5300,300,7464.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,28.598773946360154,17.563011764705884,92595.39123362929
426,450,1,0,1760.2800000000004,5900,300,7960.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,36.10104308390022,17.689511111111113,92581.26389167708
427,450,1,1,1780.2800000000004,5900,300,7980.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,36.19174603174603,17.733955555555557,92581.26389167708
428,450,0,1,2084.28,5600,300,7984.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,30.591111111111115,17.742844444444447,92573.87748552074
429,450,0,0,2064.28,5600,300,7964.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,30.51448275862069,17.698400000000003,92573.87748552074
430,400,1,1,1576.2800000000004,5300,300,7176.280000000001,50,2,2.9,2.0,0,13,245.00000000000003,40.816326530612244,29.290938775510202,17.940700000000003,92494.50678720325
431,400,1,0,1556.2800000000004,5300,300,7156.280000000001,50,2,2.9,2.0,0,13,245.00000000000003,40.816326530612244,29.20930612244898,17.890700000000002,92494.50678720325
432,425,1,0,1560.2800000000004,5600,300,7460.280000000001,45,2,2.9,2.0,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,92494.26301117564
433,425,0,0,1540.2800000000004,5600,300,7440.280000000001,45,2,2.9,2.0,0,13,220.50000000000003,36.73469387755102,33.742766439909296,17.50654117647059,92494.26301117564
434,425,0,0,1540.2800000000004,5600,300,7440.280000000001,45,2,2.9,2.0,0,13,220.50000000000003,36.73469387755102,33.742766439909296,17.50654117647059,92494.26301117564
435,400,0,1,1556.2800000000004,5300,300,7156.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,29.20930612244898,17.890700000000002,92464.20212373322
436,400,1,0,1556.2800000000004,5300,300,7156.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,29.20930612244898,17.890700000000002,92464.20212373322
437,425,0,1,1560.2800000000004,5600,300,7460.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,92463.9583477056
438,425,1,0,1560.2800000000004,5600,300,7460.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,92463.9583477056
439,425,0,1,1560.2800000000004,5600,300,7460.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,92463.9583477056
440,425,1,1,1580.2800000000004,5600,300,7480.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.92417233560091,17.600658823529415,92463.9583477056
441,425,0,1,1560.2800000000004,5600,300,7460.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.8334693877551,17.553600000000003,92463.9583477056
442,425,0,0,1540.2800000000004,5600,300,7440.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,33.742766439909296,17.50654117647059,92463.9583477056
443,425,0,0,1864.2800000000002,5300,300,7464.280000000001,45,2,2.3,3.5,0,13,261.0,31.03448275862069,28.598773946360154,17.563011764705884,92456.57194154926
444,425,1,0,1884.2800000000002,5300,300,7484.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,28.675402298850578,17.610070588235295,92456.57194154926
445,450,1,0,1956.2800000000004,5600,300,7856.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,32.06644897959183,17.4584,92436.2788506818
446,450,1,0,1956.2800000000004,5600,300,7856.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,32.06644897959183,17.4584,92436.2788506818
447,450,1,1,1976.2800000000004,5600,300,7876.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,32.14808163265306,17.502844444444445,92436.2788506818
448,400,0,0,1144.2800000000002,5900,300,7344.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,37.47081632653062,18.3607,92406.59635250963
449,400,0,0,1144.2800000000002,5900,300,7344.280000000001,40,2,2.6,2.3,0,13,196.0,32.6530612244898,37.47081632653062,18.3607,92370.3031734973
450,425,0,0,1976.2800000000002,5300,300,7576.280000000001,50,2,2.0,3.5,0,13,275.0,36.36363636363637,27.550109090909093,17.826541176470588,92368.62517925304
451,425,1,0,1992.2800000000002,5600,300,7892.280000000001,45,2,2.9,3.2,0,13,274.5,29.508196721311478,28.75147540983607,18.570070588235296,92367.1583085116
452,425,1,1,2012.2800000000002,5600,300,7912.280000000001,45,2,2.9,3.2,0,13,274.5,29.508196721311478,28.82433515482696,18.617129411764708,92367.1583085116
453,425,1,1,2012.2800000000002,5600,300,7912.280000000001,45,2,2.9,3.2,0,13,274.5,29.508196721311478,28.82433515482696,18.617129411764708,92367.1583085116
454,400,1,0,1792.2800000000002,5900,300,7992.280000000001,45,2,2.9,3.2,0,13,274.5,29.508196721311478,29.11577413479053,19.980700000000002,92367.1583085116
455,400,1,1,1216.2800000000002,5600,300,7116.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,35.5814,17.7907,92364.4098318729
456,400,1,1,1216.2800000000002,5600,300,7116.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,35.5814,17.7907,92364.4098318729
457,400,1,1,1216.2800000000002,5600,300,7116.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,35.5814,17.7907,92364.4098318729
458,400,0,1,1516.2800000000002,5300,300,7116.280000000001,60,2,2.0,2.0,0,13,240.0,60.0,29.65116666666667,17.7907,92347.73291478537
459,450,0,0,1740.2800000000004,5900,300,7940.280000000001,45,2,2.0,2.9,0,13,220.50000000000003,36.73469387755102,36.01034013605442,17.64506666666667,92323.30067172457
460,400,0,0,1556.2800000000002,5300,300,7156.280000000001,45,2,2.9,2.6,0,13,247.5,32.72727272727273,28.91426262626263,17.890700000000002,92316.84531310713
461,400,1,0,1576.2800000000002,5300,300,7176.280000000001,45,2,2.9,2.6,0,13,247.5,32.72727272727273,28.99507070707071,17.940700000000003,92316.84531310713
462,400,0,0,1232.28,5600,300,7132.28,45,2,2.0,2.6,0,13,206.99999999999997,39.130434782608695,34.455458937198074,17.8307,92302.52615527557
463,450,0,1,1976.2800000000002,5600,300,7876.280000000001,45,2,2.9,2.6,0,13,247.5,32.72727272727273,31.823353535353537,17.502844444444445,92288.92204005571
464,400,0,0,1732.2800000000002,5300,300,7332.280000000001,55,2,2.6,2.3,0,13,269.5,44.897959183673464,27.2069758812616,18.3307,92282.10627892114
465,400,1,0,1252.28,5600,300,7152.28,45,2,2.3,2.3,0,13,206.99999999999997,39.130434782608695,34.55207729468599,17.8807,92255.06482348545
466,450,0,0,1956.2800000000002,5600,300,7856.280000000001,45,2,2.6,2.9,0,13,247.5,32.72727272727273,31.742545454545457,17.4584,92223.15490612714
467,450,0,0,1956.2800000000002,5600,300,7856.280000000001,45,2,2.6,2.9,0,13,247.5,32.72727272727273,31.742545454545457,17.4584,92223.15490612714
468,450,1,0,2204.28,5300,300,7804.280000000001,60,2,2.0,2.6,0,13,276.0,52.173913043478265,28.276376811594204,17.342844444444445,92220.74709510028
469,425,0,0,1972.2800000000002,5300,300,7572.280000000001,45,2,3.5,2.6,0,13,274.5,29.508196721311478,27.585719489981788,17.817129411764707,92201.47932712792
470,425,1,1,2012.2800000000002,5300,300,7612.280000000001,45,2,3.5,2.6,0,13,274.5,29.508196721311478,27.731438979963574,17.91124705882353,92201.47932712792
471,400,0,1,1792.2800000000002,5600,300,7692.280000000001,45,2,2.9,3.2,0,13,274.5,29.508196721311478,28.022877959927143,19.230700000000002,92187.06770837831
472,450,0,1,2076.28,5300,300,7676.280000000001,50,2,2.6,2.6,0,13,260.0,38.46153846153846,29.524153846153848,17.058400000000002,92169.1704942549
473,450,1,0,2076.28,5300,300,7676.280000000001,50,2,2.6,2.6,0,13,260.0,38.46153846153846,29.524153846153848,17.058400000000002,92169.1704942549
474,450,1,0,2076.28,5300,300,7676.280000000001,50,2,2.6,2.6,0,13,260.0,38.46153846153846,29.524153846153848,17.058400000000002,92169.1704942549
475,450,0,1,1976.2800000000002,5600,300,7876.280000000001,45,2,3.2,2.3,0,13,247.5,32.72727272727273,31.823353535353537,17.502844444444445,92155.37799815163
476,400,0,1,1804.2800000000002,5300,300,7404.280000000001,60,2,2.3,2.3,0,13,276.0,52.173913043478265,26.827101449275364,18.5107,92140.32342398289
477,425,0,0,1972.2800000000002,5300,300,7572.280000000001,45,2,3.8,2.3,0,13,274.5,29.508196721311478,27.585719489981788,17.817129411764707,92138.9982293913
478,400,0,0,1176.2800000000002,5600,300,7076.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,35.381400000000006,17.690700000000003,92137.37559241637
479,400,1,0,1196.2800000000002,5600,300,7096.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,35.4814,17.7407,92137.37559241637
480,425,0,0,2096.28,5600,300,7996.280000000001,50,2,3.5,2.3,0,13,290.0,34.48275862068966,27.57337931034483,18.814776470588235,92128.96882970839
481,400,0,0,1468.2800000000002,5300,300,7068.280000000001,55,2,2.3,2.0,0,13,236.5,51.162790697674424,29.887019027484147,17.6707,92120.69867532884
482,400,0,1,1488.2800000000002,5300,300,7088.280000000001,55,2,2.3,2.0,0,13,236.5,51.162790697674424,29.97158562367865,17.7207,92120.69867532884
483,400,0,0,1496.2800000000002,5300,300,7096.280000000001,60,2,2.0,2.0,0,13,240.0,60.0,29.567833333333336,17.7407,92120.69867532884
484,400,0,0,1468.2800000000002,5300,300,7068.280000000001,55,2,2.3,2.0,0,13,236.5,51.162790697674424,29.887019027484147,17.6707,92120.69867532884
485,425,0,0,1756.2800000000002,5600,300,7656.280000000001,45,2,2.0,3.5,0,13,247.5,32.72727272727273,30.93446464646465,18.014776470588238,92102.74504103775
486,425,1,1,1688.2800000000002,5600,300,7588.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,32.428547008547014,17.854776470588238,92102.74504103775
487,400,1,1,1280.2800000000002,5900,300,7480.280000000001,40,2,2.6,2.6,0,13,208.0,30.769230769230766,35.96288461538462,18.7007,92090.47421736855
488,400,1,1,1772.2800000000002,5300,300,7372.280000000001,55,2,2.0,2.9,0,13,269.5,44.897959183673464,27.355398886827462,18.4307,92068.71718363128
489,400,1,1,1772.2800000000002,5300,300,7372.280000000001,55,2,2.0,2.9,0,13,269.5,44.897959183673464,27.355398886827462,18.4307,92068.71718363128
490,400,0,1,1752.2800000000002,5300,300,7352.280000000001,55,2,2.9,2.0,0,13,269.5,44.897959183673464,27.28118738404453,18.3807,92030.55018234195
491,400,1,1,1772.2800000000002,5300,300,7372.280000000001,55,2,2.9,2.0,0,13,269.5,44.897959183673464,27.355398886827462,18.4307,92030.55018234195
492,400,1,1,1772.2800000000002,5300,300,7372.280000000001,55,2,2.9,2.0,0,13,269.5,44.897959183673464,27.355398886827462,18.4307,92030.55018234195
493,400,1,1,1772.2800000000002,5300,300,7372.280000000001,55,2,2.9,2.0,0,13,269.5,44.897959183673464,27.355398886827462,18.4307,92030.55018234195
494,400,1,0,1752.2800000000002,5300,300,7352.280000000001,55,2,2.9,2.0,0,13,269.5,44.897959183673464,27.28118738404453,18.3807,92030.55018234195
495,450,0,1,2152.28,5300,300,7752.280000000001,55,2,2.3,2.6,0,13,269.5,44.897959183673464,28.765417439703157,17.22728888888889,92024.84788070203
496,450,0,0,2184.28,5300,300,7784.280000000001,60,2,2.6,2.0,0,13,276.0,52.173913043478265,28.203913043478263,17.2984,91973.05464056757
497,450,0,0,2184.28,5300,300,7784.280000000001,60,2,2.3,2.3,0,13,276.0,52.173913043478265,28.203913043478263,17.2984,91961.05577923599
498,400,0,0,1536.2800000000004,5300,300,7136.280000000001,50,2,2.0,2.9,0,13,245.00000000000003,40.816326530612244,29.127673469387755,17.840700000000002,91857.38110443231
499,400,0,1,1068.2800000000002,5900,300,7268.280000000001,40,2,2.3,2.3,0,13,184.0,34.78260869565218,39.50152173913044,18.1707,91829.03628132505
500,400,0,1,1068.2800000000002,5900,300,7268.280000000001,40,2,2.6,2.0,0,13,184.0,34.78260869565218,39.50152173913044,18.1707,91829.03628132505
501,400,1,0,1068.2800000000002,5900,300,7268.280000000001,40,2,2.3,2.3,0,13,184.0,34.78260869565218,39.50152173913044,18.1707,91829.03628132505
502,400,1,1,1088.2800000000002,5900,300,7288.280000000001,40,2,2.6,2.0,0,13,184.0,34.78260869565218,39.61021739130435,18.2207,91829.03628132505
503,400,0,1,1068.2800000000002,5900,300,7268.280000000001,40,2,2.3,2.3,0,13,184.0,34.78260869565218,39.50152173913044,18.1707,91829.03628132505
504,400,1,0,1068.2800000000002,5900,300,7268.280000000001,40,2,2.3,2.3,0,13,184.0,34.78260869565218,39.50152173913044,18.1707,91829.03628132505
505,450,1,0,2060.28,5300,300,7660.280000000001,60,2,2.3,2.0,0,13,258.0,55.81395348837209,29.69100775193799,17.022844444444445,91803.67833975572
506,425,0,1,1364.2800000000002,5900,300,7564.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,38.593265306122454,17.798305882352942,91796.35703704193
507,425,1,1,1384.2800000000002,5900,300,7584.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,38.69530612244898,17.845364705882353,91796.35703704193
508,425,1,0,1364.2800000000002,5900,300,7564.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,38.593265306122454,17.798305882352942,91796.35703704193
509,400,1,0,1796.2800000000002,5300,300,7396.280000000001,50,2,2.9,2.6,0,13,275.0,36.36363636363637,26.89556363636364,18.4907,91795.75572904156
510,400,1,0,1796.2800000000002,5300,300,7396.280000000001,50,2,2.9,2.6,0,13,275.0,36.36363636363637,26.89556363636364,18.4907,91795.75572904156
511,425,1,0,1364.2800000000002,5900,300,7564.280000000001,40,2,2.6,2.3,0,13,196.0,32.6530612244898,38.593265306122454,17.798305882352942,91760.89456658339
512,450,0,1,2196.28,5300,300,7796.280000000001,50,2,2.9,2.6,0,13,275.0,36.36363636363637,28.350109090909093,17.325066666666668,91760.56898585222
513,425,0,0,2096.28,5600,300,7996.280000000001,50,2,2.9,2.9,0,13,290.0,34.48275862068966,27.57337931034483,18.814776470588235,91693.51265320712
514,400,1,1,1816.2800000000002,5300,300,7416.280000000001,50,2,3.2,2.3,0,13,275.0,36.36363636363637,26.96829090909091,18.5407,91654.75533809506
515,450,0,1,2196.28,5300,300,7796.280000000001,50,2,3.2,2.3,0,13,275.0,36.36363636363637,28.350109090909093,17.325066666666668,91610.69417427221
516,450,0,1,2196.28,5300,300,7796.280000000001,50,2,3.5,2.0,0,13,275.0,36.36363636363637,28.350109090909093,17.325066666666668,91610.69417427221
517,450,0,1,2196.28,5300,300,7796.280000000001,50,2,3.5,2.0,0,13,275.0,36.36363636363637,28.350109090909093,17.325066666666668,91610.69417427221
518,400,0,1,1796.2800000000002,5300,300,7396.280000000001,50,2,3.2,2.3,0,13,275.0,36.36363636363637,26.89556363636364,18.4907,91607.8218272926
519,450,0,0,1632.28,5900,300,7832.28,45,2,2.0,2.6,0,13,206.99999999999997,39.130434782608695,37.837101449275366,17.405066666666666,91590.69569079753
520,425,1,1,2012.2800000000002,5300,300,7612.280000000001,45,2,2.6,3.5,0,13,274.5,29.508196721311478,27.731438979963574,17.91124705882353,91581.39193986474
